"id","template_id","template_name","report_product_name","report_name","sample_info","basic_info","product_desc","test_result_summary","important_targeted_gene_summary","cancer_risk_tip","total_risk_assessment","thyroid_cancer_hot_spot_result","hrd_state_score_tip","hrd_state_brac12_tip","hrd_state_tip","sarcoma_typing","sarcoma_typing1","endometrial_carcinoma_typing","iymphoma_typing","iymphoma_prognosis","brain_glioma","brain_glioma_1166","midline_cancer","kidney_cancer","thyroid_cancer_prognosis","variant_list","somatic_drug_tip","cr_drug_tip","somatic_mutation_tip","cr_mutation_tip","somatic_mutation_DR_tip","cr_mutation_DR_tip","approved_targeted_drug_FDA_NMPA","endocrine_therapy","TMB","MSI","MMR","Immunity_P_N","HPD","HLA_LON","HLA_LON_1","tumor_neoantigen","PD","approved_immunity_drug","hrr","cancer_risk_anal","hrd_state_anal","thyroid_iymphoma_drug_anal","variant_mutation_anal","somatic_mutation_anal","cr_mutation_anal","variant_anal","mrd","TMB_anal","MSI_anal","MMR_anal","Immunity_P_N_anal","HPD_anal","HLA_LOH_anal","tumor_neoantigen_anal","prognostic_anal","melanoma_prognosis","chemo_anal","WES","QC","tumor_gene_significance","sarcoma_gene","brain_glioma_gene","midline_cancer_significance","rcc_features","salivary_gland_tumor_gene","endometrial_prognosis","HRR45_BRCA45_HRD_genebg_intro","HRR45_BRCA45_gene_intro","HRR45_BRCA45_HRD_people_feat","gene_instability_intro_HRD","hrd_and_tumor_therapy","common_drug_gene_list","gene_intro","cancer_bg_intro","cancer_improtant_gene","test_cancer_gene_panel","cancer_gene_pathogenicity","method_limit","test_method","genetic_interpretation","variant_interpretation_statement","variant_test_summary","test_flow","reference","signal_pathway","screening_methods_excluding_genetic","glioma_marker_significance","glioma_genetic_risk_gene","faq","has_subreport","deleted","creator","create_time","updater","update_time"
"47","0","NOVO泛癌种988基因检测报告","","实体瘤988基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:20","levi","18/11/2025 15:17:20"
"48","0","988_HRDscore基因检测报告","","实体瘤988基因+同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:17:21","levi","18/11/2025 15:17:21"
"49","0","乳腺癌39基因检测报告","","乳腺癌39基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","11","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/5/2025 18:43:19","levi","19/5/2025 18:43:24"
"50","0","实体瘤分子残留病灶(MRD)组织1238基因检测报告","","实体瘤分子残留病灶（MRD）组织1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:27","levi","18/11/2025 15:17:27"
"51","0","泛实体瘤188基因报告","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:28","levi","18/11/2025 15:17:28"
"52","0","NovoPM1.0报告","","实体瘤550基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:30","levi","18/11/2025 15:17:30"
"53","0","NOVO泛癌种1238报告","","实体瘤1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:30","levi","18/11/2025 15:17:30"
"54","0","肉瘤1238+1166基因报告","","肉瘤1238+1166基因检测报告","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","19/8/2025 14:44:33","levi","19/8/2025 14:44:33"
"55","0","泛实体瘤1238+1166基因报告","","实体瘤1238+1166基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:38","levi","18/11/2025 15:17:38"
"56","0","泛实体瘤550+596基因报告","","实体瘤550+596基因全景版检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:39","levi","18/11/2025 15:17:39"
"57","0","肉瘤550+596基因报告","","骨及软组织肿瘤550+596基因全景版检测报告","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","30/5/2025 10:40:50","levi","30/5/2025 10:40:50"
"58","0","全外显子组升级版（WES Plus）基因报告","","全外显子组升级版（WES Plus）基因检测报告","1","0","1","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:17:43","levi","18/11/2025 15:17:43"
"59","0","1238_HRDscore基因报告","","肿瘤同源重组修复缺陷（HRD max）全景版检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:17:45","levi","18/11/2025 15:17:45"
"60","0","泛实体瘤550+HRD基因报告","","肿瘤同源重组修复缺陷（HRD plus）升级版检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:17:46","levi","18/11/2025 15:17:46"
"61","0","泛实体瘤188基因+HRDscore报告","","实体瘤188基因+同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:17:48","levi","18/11/2025 15:17:48"
"62","0","实体瘤462基因报告","","实体瘤462基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","levi","18/11/2025 15:17:49","levi","18/11/2025 15:17:49"
"63","0","泛癌种86基因报告","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","25/3/2025 19:31:08","levi","25/3/2025 19:31:08"
"64","0","BRCA45基因报告","","DNA损伤修复45基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:36:15","levi","16/3/2025 23:36:19"
"65","0","HRR45_HRDscore基因报告","","肿瘤同源重组修复缺陷（HRD pro）专业版检测报告","1","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:39:48","levi","16/3/2025 23:39:52"
"66","0","泌尿系统肿瘤99基因报告","","泌尿系统肿瘤99基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","levi","16/3/2025 23:42:50","levi","16/3/2025 23:42:55"
"67","0","消化道肿瘤50基因检测报告-双样本-非盖章版","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/3/2025 23:46:37","levi","16/3/2025 23:46:47"
"68","0","中国人群BRCA12基因分子分型研究_双样本","","中国人群BRCA1/2基因分子分型研究检测报告","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","13/6/2025 16:04:17","levi","13/6/2025 16:04:17"
"69","0","BRCA12基因+同源重组修复缺陷评分（HRD score）报告","","BRCA1/2基因+同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","levi","16/3/2025 23:59:41","levi","16/3/2025 23:59:45"
"70","0","泛实体瘤188基因报告-单样本","","实体瘤188基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","18/11/2025 15:17:53","levi","18/11/2025 15:17:53"
"71","0","泛实体瘤108+33基因报告-单样本","","实体瘤108+33基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","levi","23/6/2025 14:42:09","levi","23/6/2025 14:42:09"
"72","0","泛癌种86基因报告-单样本","","实体瘤86基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","20/5/2025 15:35:33","levi","20/5/2025 15:35:33"
"73","0","肝胆胰腺肿瘤120基因检测报告-单样本-非盖章版","","肝胆胰腺肿瘤120基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:16:20","levi","16/5/2025 17:16:22"
"74","0","泛实体瘤58+22基因报告-单样本","","实体瘤58+22基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","levi","23/6/2025 14:41:55","levi","23/6/2025 14:41:55"
"75","0","BRCA45基因报告-体系","","DNA损伤修复45基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:34:33","levi","16/5/2025 17:34:36"
"76","0","中国人群BRCA12基因分子分型研究_体系","","中国人群BRCA1/2基因分子分型研究检测报告","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","13/6/2025 16:04:21","levi","13/6/2025 16:04:21"
"77","0","子宫内膜癌检测报告-非盖章版","","子宫内膜癌检测报告","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","21/3/2025 18:50:38","levi","21/3/2025 18:50:43"
"78","0","肝胆胰腺肿瘤120基因检测报告-双样本-非盖章版","","肝胆胰腺肿瘤120基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","21/3/2025 18:58:20","levi","21/3/2025 18:58:24"
"79","0","肺癌25基因报告","","肺癌25基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:39:57","levi","16/5/2025 17:39:59"
"80","0","肺癌68基因报告-单样本","","肺癌68基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","22/5/2025 15:20:41","levi","22/5/2025 15:20:41"
"81","0","涎腺肿瘤融合基因谱报告","","涎腺肿瘤融合基因谱检测报告","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","21/3/2025 19:24:39","levi","21/3/2025 19:24:43"
"82","0","HRDscore报告","","肿瘤同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","21/3/2025 19:46:39","levi","21/3/2025 19:46:43"
"83","0","BRCA45基因报告-胚系","","DNA损伤修复45基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:35:08","levi","16/5/2025 17:35:10"
"84","0","中国人群BRCA12基因分子分型研究_胚系","","中国人群BRCA1/2基因分子分型研究检测报告","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","13/6/2025 16:04:24","levi","13/6/2025 16:04:24"
"85","0","甲状腺癌38报告-双样本-非盖章版","","甲状腺癌38基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:38","levi","19/6/2025 14:38:38"
"86","0","甲状腺癌17报告-双样本-非盖章版","","甲状腺癌17基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:40","levi","19/6/2025 14:38:40"
"87","0","甲状腺癌38报告-单样本-非盖章版","","甲状腺癌38基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:42","levi","19/6/2025 14:38:42"
"88","0","甲状腺癌17报告-单样本-非盖章版","","甲状腺癌17基因检测报告","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/6/2025 14:38:45","levi","19/6/2025 14:38:45"
"89","0","肺癌11基因报告","","肺癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","11/6/2025 11:08:33","levi","11/6/2025 11:08:33"
"90","0","肠癌11基因报告","","结直肠癌11基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:43:36","levi","16/5/2025 17:43:38"
"91","0","NOVO泛癌种988基因报告","","实体瘤988基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:18:03","levi","18/11/2025 15:18:03"
"92","0","988_HRDscore基因检测报告","","实体瘤988基因+同源重组修复缺陷评分（HRD score）检测报告","1","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","levi","18/11/2025 15:18:03","levi","18/11/2025 15:18:03"
"93","0","乳腺癌39基因报告","","乳腺癌39基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","11","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","19/5/2025 18:43:19","levi","19/5/2025 18:43:24"
"94","0","实体瘤分子残留病灶(MRD)组织1238基因报告","","实体瘤分子残留病灶（MRD）组织1238基因检测报告","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","levi","18/11/2025 15:18:08","levi","18/11/2025 15:18:08"
"95","0","消化道肿瘤50基因检测报告-单样本-非盖章版","","消化道肿瘤50基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:33:13","levi","16/5/2025 17:33:15"
"96","0","肺癌49报告","","肺癌49基因检测报告","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","levi","16/5/2025 17:33:52","levi","16/5/2025 17:33:55"
